event_id,asset_id,event_type,severity,event_timestamp,source_ip,status,detection_source
1248,174,Malware Detected,High,2024-10-12 09:30:38,206.130.126.210,Open,IDS
1249,122,Anomalous Traffic,High,2023-05-15 07:36:24,91.119.236.226,Investigating,Manual
1250,85,Port Scan,Low,2023-05-30 01:20:26,87.91.157.173,False Positive,IDS
1251,104,Policy Violation,Medium,2023-04-17 08:30:43,81.152.202.29,Investigating,EDR
1252,25,Intrusion Attempt,Low,2024-01-17 04:06:15,72.244.87.132,Open,Manual
1253,151,Policy Violation,Medium,2023-09-08 18:49:00,15.236.101.121,Open,Manual
1254,44,Privilege Escalation,Low,2024-01-16 04:28:26,117.61.234.226,False Positive,SIEM
1255,135,Port Scan,Low,2024-01-17 11:39:06,59.196.122.150,Resolved,SIEM
1256,150,Malware Detected,Medium,2024-10-12 05:59:20,14.132.130.148,Escalated,Manual
1257,196,Failed Login,Low,2024-07-06 05:55:13,188.201.131.203,Open,EDR
1258,47,Data Exfiltration,High,2025-03-04 20:05:24,158.141.17.26,False Positive,Manual
1259,191,Data Exfiltration,Critical,2023-12-16 15:33:05,60.238.239.226,Open,IDS
1260,17,Intrusion Attempt,Low,2023-06-01 23:16:07,207.127.79.239,Open,EDR
1261,120,Failed Login,High,2023-08-06 09:59:11,119.176.27.126,Open,Firewall
1262,97,Policy Violation,Low,2024-08-18 03:47:11,144.185.40.86,Open,Firewall
1263,154,Brute Force,Medium,2023-07-11 04:19:18,8.149.175.220,Investigating,EDR
1264,31,Intrusion Attempt,Medium,2024-04-18 03:02:59,77.113.196.205,False Positive,Firewall
1265,123,Lateral Movement,Critical,2024-08-07 15:19:39,27.227.9.152,Investigating,Manual
1266,144,Port Scan,Medium,2024-01-26 02:58:00,93.54.184.8,Investigating,Manual
1267,87,Intrusion Attempt,Medium,2024-09-06 04:00:55,36.95.234.143,Escalated,EDR
1268,171,Phishing,High,2024-10-31 10:06:52,228.226.133.58,Resolved,Manual
1269,191,Data Exfiltration,Medium,2023-10-23 09:29:42,180.21.138.237,Open,Firewall
1270,180,Port Scan,High,2024-03-24 04:58:54,121.134.178.218,Resolved,Manual
1271,172,Failed Login,Medium,2024-11-08 14:48:42,175.27.95.238,False Positive,IDS
1272,115,DDoS,Medium,2024-02-09 06:19:29,197.80.150.246,Escalated,Firewall
1273,79,Intrusion Attempt,High,2024-03-12 05:46:12,117.192.167.201,Open,Manual
1274,90,Malware Detected,Low,2024-11-04 05:31:57,166.5.221.64,Escalated,IDS
1275,157,Port Scan,Low,2024-06-22 06:28:53,16.77.137.158,Investigating,IDS
1276,167,Anomalous Traffic,Low,2024-09-17 12:20:44,174.224.166.62,False Positive,Manual
1277,179,Intrusion Attempt,Low,2025-02-13 13:38:01,227.26.32.112,Resolved,Firewall
1278,92,Malware Detected,High,2023-04-09 15:21:07,170.84.150.212,Resolved,EDR
1279,103,Privilege Escalation,Low,2023-02-17 02:45:19,139.85.18.195,Resolved,Firewall
1280,184,Port Scan,High,2023-03-21 09:32:57,161.107.174.63,Escalated,SIEM
1281,47,Malware Detected,Critical,2023-01-30 23:08:47,74.166.79.119,Investigating,Firewall
1282,41,Failed Login,Medium,2023-07-28 09:49:26,197.181.64.67,Escalated,IDS
1283,135,Privilege Escalation,Medium,2025-01-18 08:16:01,217.242.67.147,Escalated,Manual
1284,18,Data Exfiltration,Medium,2024-06-24 19:47:30,64.169.89.45,Resolved,Firewall
1285,6,Anomalous Traffic,Low,2023-05-16 00:30:33,217.17.175.212,Open,Firewall
1286,102,Policy Violation,High,2024-11-17 19:53:24,123.106.156.74,Escalated,WAF
1287,74,Anomalous Traffic,Medium,2024-02-13 20:14:58,77.133.90.233,Resolved,IDS
1288,123,Policy Violation,High,2023-05-01 06:29:54,108.207.56.149,False Positive,WAF
1289,18,DDoS,Low,2024-07-21 08:32:43,61.51.12.67,False Positive,SIEM
1290,48,Anomalous Traffic,Medium,2024-03-25 14:57:02,171.46.6.187,Escalated,IDS
1291,103,Port Scan,Medium,2023-10-08 00:13:08,162.53.8.7,Investigating,Firewall
1292,139,Brute Force,Medium,2023-12-24 00:06:54,101.249.225.26,False Positive,EDR
1293,27,Brute Force,Medium,2023-04-26 08:49:12,92.224.213.250,False Positive,WAF
1294,163,Policy Violation,Medium,2024-10-18 10:33:23,145.251.78.16,False Positive,IDS
1295,13,DDoS,High,2023-01-15 00:45:31,137.178.188.155,Open,Manual
1296,84,Lateral Movement,High,2023-10-02 18:02:53,237.211.186.60,Open,IDS
1297,105,Brute Force,Medium,2023-05-11 08:39:16,99.110.71.44,Open,Firewall
1298,81,Brute Force,Medium,2024-12-04 23:33:49,227.167.152.113,Investigating,WAF
1299,126,Intrusion Attempt,Medium,2025-03-04 19:20:45,33.221.35.149,Investigating,EDR
1300,122,Malware Detected,Critical,2024-06-05 23:51:20,252.187.20.19,Open,WAF
1301,15,Phishing,High,2023-02-25 22:27:04,81.32.129.60,False Positive,SIEM
1302,54,Malware Detected,Low,2023-10-15 18:46:16,153.223.199.30,Open,WAF
1303,123,Malware Detected,Low,2025-03-05 01:00:04,143.30.227.131,Investigating,Manual
1304,194,Intrusion Attempt,Medium,2024-11-11 16:05:39,230.55.180.75,Resolved,Firewall
1305,83,Intrusion Attempt,Low,2023-12-05 23:20:24,9.72.193.251,Resolved,IDS
1306,78,Malware Detected,Critical,2023-06-20 06:19:48,156.46.254.188,Resolved,Manual
1307,122,Malware Detected,Critical,2025-01-23 10:28:00,213.54.194.79,Investigating,Manual
1308,159,Failed Login,Low,2024-07-13 01:56:48,97.241.214.228,Escalated,EDR
1309,88,Lateral Movement,Critical,2024-02-18 23:58:52,189.13.224.235,Open,WAF
1310,24,Malware Detected,Medium,2023-02-06 06:58:38,167.24.207.193,Escalated,WAF
1311,148,Privilege Escalation,Medium,2023-10-16 01:32:37,139.150.223.249,Open,EDR
1312,155,Data Exfiltration,Low,2023-02-25 07:11:46,87.41.99.22,Resolved,IDS
1313,156,Phishing,Low,2024-11-22 10:09:45,244.211.18.205,False Positive,Firewall
1314,87,Failed Login,Medium,2023-05-30 07:10:05,169.172.90.162,Open,IDS
1315,187,DDoS,High,2024-04-17 08:17:58,212.110.137.84,Escalated,SIEM
1316,47,Brute Force,Low,2024-11-30 11:48:21,123.90.216.249,False Positive,EDR
1317,183,Failed Login,Medium,2023-08-11 07:12:21,128.231.49.234,Open,Firewall
1318,85,Privilege Escalation,High,2024-12-24 23:13:10,197.127.22.133,Resolved,Firewall
1319,76,Brute Force,Low,2023-07-23 06:50:29,137.85.207.191,Open,Manual
1320,172,Port Scan,Medium,2023-01-16 10:27:33,132.118.118.179,Escalated,Manual
1321,144,Policy Violation,Medium,2023-11-20 03:07:34,243.86.139.100,Investigating,IDS
1322,84,Port Scan,Medium,2024-04-21 08:19:14,99.226.59.138,Open,Manual
1323,198,Failed Login,Low,2024-11-23 08:38:01,40.80.72.20,Open,Firewall
1324,118,Phishing,Low,2024-08-16 20:38:50,88.157.38.117,Investigating,WAF
1325,58,Lateral Movement,Low,2024-08-27 18:43:46,4.44.187.118,False Positive,SIEM
1326,91,Failed Login,Critical,2024-11-05 02:00:56,210.2.163.150,Escalated,Firewall
1327,124,Lateral Movement,Medium,2023-11-13 14:21:07,58.69.170.129,Investigating,Manual
1328,8,Port Scan,Medium,2024-09-04 21:13:56,173.206.134.41,False Positive,Firewall
1329,3,Phishing,Low,2023-09-25 01:34:25,159.14.126.246,Resolved,SIEM
1330,94,Malware Detected,Low,2023-06-21 22:08:59,218.217.74.71,Escalated,EDR
1331,149,Policy Violation,Critical,2024-12-20 14:57:13,60.10.55.6,False Positive,SIEM
1332,19,Privilege Escalation,Medium,2023-02-19 01:56:53,217.32.217.2,Open,SIEM
1333,195,Data Exfiltration,Medium,2023-03-17 14:08:40,247.194.66.141,Escalated,EDR
1334,107,Anomalous Traffic,Medium,2024-09-15 19:30:23,75.172.72.85,False Positive,SIEM
1335,91,Port Scan,Medium,2023-01-01 14:03:20,216.2.183.65,Escalated,WAF
1336,189,Privilege Escalation,Low,2023-06-21 12:29:49,161.17.62.223,Resolved,WAF
1337,145,Phishing,Low,2023-08-24 00:47:11,46.133.119.26,Escalated,Firewall
1338,26,Anomalous Traffic,Low,2025-02-15 15:38:35,225.20.50.73,Investigating,WAF
1339,1,Data Exfiltration,Medium,2024-11-28 07:20:33,237.181.113.69,Escalated,SIEM
1340,162,Port Scan,Low,2023-05-08 21:04:53,14.146.19.118,Resolved,Firewall
1341,87,Policy Violation,Low,2023-02-24 18:23:30,96.64.142.234,False Positive,SIEM
1342,178,Phishing,High,2024-12-24 10:43:13,20.205.122.61,Investigating,WAF
1343,184,Malware Detected,Medium,2024-05-16 07:41:24,52.105.86.81,Open,IDS
1344,165,Brute Force,Medium,2023-02-11 13:06:40,105.232.136.2,False Positive,EDR
1345,81,Privilege Escalation,High,2023-11-11 15:44:15,77.24.250.114,Escalated,IDS
1346,200,Data Exfiltration,Low,2023-01-25 06:49:06,6.217.143.237,Escalated,WAF
1347,74,Phishing,Medium,2024-02-11 11:35:28,122.0.160.30,Escalated,IDS
1348,45,Malware Detected,Medium,2024-02-12 19:56:41,104.151.83.206,Resolved,Manual
1349,135,Lateral Movement,Low,2024-04-28 14:00:12,185.26.51.120,Escalated,Manual
1350,44,Data Exfiltration,High,2024-08-17 17:51:10,9.109.85.185,False Positive,Firewall
1351,41,Port Scan,Medium,2025-01-01 13:29:47,240.30.197.68,Escalated,Manual
1352,17,Brute Force,Critical,2024-08-26 09:34:27,57.177.111.251,Escalated,SIEM
1353,170,Data Exfiltration,Low,2023-08-24 11:22:11,247.146.79.169,Resolved,WAF
1354,54,Anomalous Traffic,Medium,2025-02-09 03:45:58,167.243.186.135,Escalated,WAF
1355,12,Policy Violation,High,2023-10-16 07:34:37,91.11.225.231,Open,Manual
1356,129,DDoS,Medium,2024-08-24 03:45:53,5.96.23.86,Escalated,IDS
1357,31,Port Scan,High,2023-12-19 23:01:26,128.20.254.49,Investigating,EDR
1358,28,Phishing,Low,2024-06-22 14:12:23,176.230.134.27,Investigating,Firewall
1359,198,Lateral Movement,High,2023-02-07 12:13:09,94.188.138.168,Investigating,WAF
1360,52,Malware Detected,Low,2024-03-22 11:52:44,203.44.153.126,Investigating,WAF
1361,68,Malware Detected,Critical,2024-06-11 22:04:04,18.165.173.92,Resolved,WAF
1362,6,Brute Force,Low,2023-07-06 13:33:47,196.120.249.46,Escalated,EDR
1363,99,Anomalous Traffic,Medium,2023-04-25 15:30:14,221.60.218.82,Investigating,EDR
1364,80,DDoS,Medium,2023-06-19 00:51:30,157.76.76.143,Investigating,SIEM
1365,28,Failed Login,Medium,2024-09-01 21:11:16,49.69.109.107,Resolved,EDR
1366,93,Data Exfiltration,Medium,2024-04-21 03:58:18,7.96.242.10,Escalated,EDR
1367,175,Anomalous Traffic,Medium,2024-04-13 20:05:14,164.157.18.141,Investigating,IDS
1368,190,Failed Login,Medium,2023-05-31 20:48:44,51.181.37.249,Investigating,IDS
1369,103,Phishing,Medium,2023-11-10 14:23:47,31.3.123.128,Escalated,Firewall
1370,135,Data Exfiltration,Low,2024-01-22 12:46:45,118.16.143.164,Investigating,WAF
1371,188,DDoS,High,2023-02-17 02:39:25,84.89.176.183,Open,EDR
1372,103,Port Scan,High,2023-01-27 03:01:54,17.6.165.173,Investigating,IDS
1373,25,Data Exfiltration,High,2025-02-24 20:26:24,78.245.217.13,Open,Firewall
1374,118,Lateral Movement,High,2023-11-13 06:37:08,209.129.228.148,Investigating,Firewall
1375,131,Failed Login,Low,2023-08-17 20:13:04,254.2.243.253,Resolved,WAF
1376,6,Lateral Movement,High,2025-02-03 20:34:42,241.179.163.107,Open,Firewall
1377,2,Malware Detected,Critical,2023-10-09 01:49:19,133.37.198.109,Open,Firewall
1378,121,Brute Force,High,2024-12-14 07:15:25,85.63.224.38,Resolved,SIEM
1379,24,Privilege Escalation,Critical,2023-08-14 08:51:52,186.34.44.134,Resolved,Firewall
1380,199,Lateral Movement,Low,2024-02-19 12:00:59,212.16.117.2,False Positive,SIEM
1381,73,Port Scan,Low,2025-02-17 11:30:22,144.147.248.115,False Positive,EDR
1382,49,Privilege Escalation,Medium,2023-07-16 12:49:36,103.41.119.84,Escalated,WAF
1383,106,Phishing,High,2023-05-25 12:33:27,111.129.135.6,Open,IDS
1384,185,Intrusion Attempt,Medium,2024-01-05 16:14:47,87.178.178.43,Investigating,Firewall
1385,72,Intrusion Attempt,Low,2023-07-22 11:02:50,139.117.118.52,Investigating,Firewall
1386,159,Intrusion Attempt,Medium,2023-12-02 22:55:22,80.17.94.13,Open,Manual
1387,167,Intrusion Attempt,Low,2024-11-28 06:30:44,224.148.173.127,Investigating,Manual
1388,70,Port Scan,Medium,2024-04-21 13:26:48,215.221.35.157,Escalated,SIEM
1389,181,Anomalous Traffic,High,2023-07-15 21:52:25,235.11.11.149,Investigating,IDS
1390,108,Phishing,Low,2023-05-07 01:03:52,109.6.248.129,Resolved,SIEM
1391,168,Policy Violation,Critical,2024-01-16 22:18:37,204.79.125.31,False Positive,IDS
1392,45,Malware Detected,Medium,2023-03-11 17:59:02,53.107.166.80,Escalated,EDR
1393,158,Lateral Movement,Medium,2024-08-12 12:29:08,227.49.11.217,Escalated,Firewall
1394,8,Malware Detected,Critical,2023-02-18 05:47:54,145.41.192.51,Resolved,Manual
1395,11,Port Scan,Medium,2023-08-30 20:36:32,207.226.245.158,False Positive,EDR
1396,199,Lateral Movement,High,2024-08-22 21:36:08,155.250.84.85,Resolved,SIEM
1397,175,Failed Login,Critical,2023-11-28 10:26:30,179.155.17.221,Escalated,SIEM
1398,75,Data Exfiltration,Low,2024-08-12 12:54:46,120.85.240.137,Investigating,Manual
1399,89,Intrusion Attempt,Critical,2023-01-20 06:24:53,147.154.165.137,Escalated,SIEM
1400,1,Intrusion Attempt,Medium,2024-06-16 17:34:25,243.215.171.56,Investigating,Firewall
1401,127,Malware Detected,Medium,2024-08-15 16:02:12,84.77.221.136,False Positive,Manual
1402,54,Malware Detected,Critical,2024-05-12 16:20:15,90.182.129.169,Open,WAF
1403,142,Privilege Escalation,Critical,2023-02-07 04:22:55,79.166.78.254,Open,Firewall
1404,20,Brute Force,Medium,2024-12-28 05:38:37,181.59.179.241,Resolved,SIEM
1405,158,Brute Force,Medium,2024-09-20 11:30:04,218.110.91.132,False Positive,SIEM
1406,181,Lateral Movement,Medium,2025-03-08 16:49:50,7.224.64.65,Open,Manual
1407,159,Data Exfiltration,Medium,2025-03-22 08:29:23,200.146.65.81,False Positive,Manual
1408,72,Policy Violation,Medium,2024-11-12 11:21:25,181.190.12.64,Investigating,EDR
1409,168,Data Exfiltration,Medium,2024-07-18 21:50:22,145.58.183.143,Open,IDS
1410,28,Phishing,High,2023-06-27 22:49:10,144.227.52.113,Resolved,IDS
1411,35,Privilege Escalation,Medium,2025-02-13 05:01:23,176.91.251.159,Resolved,WAF
1412,119,Lateral Movement,Low,2023-03-13 08:31:54,26.207.42.145,Escalated,SIEM
1413,181,Privilege Escalation,Low,2024-10-27 20:20:12,153.161.87.193,Resolved,EDR
1414,36,Malware Detected,High,2023-10-09 10:13:16,9.71.214.109,Open,Firewall
1415,141,Phishing,Medium,2023-09-29 10:23:09,131.73.72.56,Investigating,Manual
1416,141,Port Scan,Low,2023-04-18 14:25:50,56.164.6.182,Investigating,IDS
1417,73,Policy Violation,Critical,2024-03-17 20:37:28,83.146.130.130,Resolved,SIEM
1418,59,Brute Force,Medium,2025-03-27 01:57:59,25.2.52.141,False Positive,EDR
1419,155,Policy Violation,Medium,2023-07-14 06:27:09,160.78.127.148,Escalated,SIEM
1420,56,DDoS,Medium,2023-10-13 20:10:01,58.196.17.57,Investigating,EDR
1421,137,Port Scan,Medium,2023-07-23 08:04:05,98.248.31.64,Investigating,IDS
1422,142,Lateral Movement,Medium,2023-04-12 05:25:23,114.140.224.93,Investigating,Firewall
1423,146,Policy Violation,Medium,2024-03-20 13:12:59,88.131.195.29,Resolved,SIEM
1424,92,Malware Detected,Medium,2023-01-29 13:14:23,174.94.13.223,Resolved,IDS
1425,100,Lateral Movement,Low,2024-06-22 04:58:38,108.24.240.34,Escalated,IDS
1426,26,Intrusion Attempt,Medium,2023-10-02 23:59:20,176.184.152.210,Resolved,WAF
1427,5,Phishing,High,2023-01-04 02:34:49,76.190.245.130,False Positive,WAF
1428,41,Malware Detected,Low,2023-12-19 09:35:58,35.106.133.120,Open,IDS
1429,26,Phishing,High,2023-08-22 09:37:07,85.101.177.183,Resolved,EDR
1430,131,Failed Login,High,2024-02-02 12:43:51,127.156.231.250,Investigating,SIEM
1431,5,DDoS,Critical,2024-02-21 04:35:02,229.206.205.85,Open,Manual
1432,91,Lateral Movement,Critical,2023-12-22 04:24:22,84.42.12.172,Escalated,Manual
1433,102,Malware Detected,Medium,2024-12-20 07:31:26,3.57.132.17,Investigating,WAF
1434,129,DDoS,Low,2024-10-11 02:00:16,231.87.197.125,Open,WAF
1435,91,Intrusion Attempt,Low,2025-02-24 07:12:09,141.123.175.97,Escalated,EDR
1436,183,Data Exfiltration,Medium,2023-07-22 04:39:17,96.252.60.190,Open,IDS
1437,187,Data Exfiltration,High,2024-11-04 16:02:16,176.107.118.162,Open,WAF
1438,163,Privilege Escalation,Medium,2024-11-24 10:13:55,61.195.164.196,False Positive,WAF
1439,197,Policy Violation,Low,2025-02-25 07:17:33,139.204.82.104,Open,SIEM
1440,128,Anomalous Traffic,Critical,2023-03-03 09:14:14,144.200.110.221,Investigating,SIEM
1441,125,Lateral Movement,Critical,2023-03-30 07:52:36,200.156.37.146,Investigating,EDR
1442,109,Phishing,Critical,2023-10-23 05:01:56,116.21.155.213,Escalated,Firewall
1443,193,Malware Detected,Medium,2023-09-01 15:54:39,193.6.18.74,Open,WAF
1444,74,Malware Detected,High,2023-11-03 02:50:53,142.5.252.53,Open,EDR
1445,94,Malware Detected,Medium,2024-01-04 18:34:54,216.255.198.50,Open,EDR
1446,154,Lateral Movement,Low,2024-02-03 20:51:29,184.84.82.39,Resolved,IDS
1447,31,Anomalous Traffic,High,2024-02-05 03:07:21,16.64.148.220,Escalated,SIEM
1448,128,Intrusion Attempt,Medium,2025-01-24 12:09:31,48.4.125.85,Resolved,IDS
1449,66,Phishing,Low,2023-02-10 23:53:11,126.178.12.43,Resolved,Manual
1450,150,Port Scan,Low,2023-08-14 05:17:33,157.141.43.44,Resolved,EDR
1451,58,Policy Violation,Critical,2024-04-26 08:46:47,62.6.207.235,Escalated,IDS
1452,152,Anomalous Traffic,Critical,2024-10-03 13:21:38,150.65.17.76,Escalated,WAF
1453,15,Anomalous Traffic,Medium,2024-11-20 07:21:06,160.220.123.79,Investigating,WAF
1454,104,Intrusion Attempt,High,2023-04-26 07:00:33,49.248.109.197,Investigating,EDR
1455,54,Lateral Movement,Critical,2023-09-30 14:53:44,238.171.156.64,Escalated,EDR
1456,39,Failed Login,Medium,2023-01-10 14:05:39,117.160.83.169,Escalated,SIEM
1457,67,Malware Detected,Medium,2025-01-31 14:26:18,163.30.211.92,Investigating,EDR
1458,32,Failed Login,High,2023-04-29 02:30:22,115.146.173.84,Investigating,IDS
1459,137,Failed Login,High,2024-02-18 07:00:16,164.57.17.208,Resolved,SIEM
1460,182,Failed Login,High,2023-01-09 16:31:16,68.150.29.60,Resolved,SIEM
1461,129,Port Scan,Critical,2023-09-12 06:28:34,235.121.184.127,Escalated,Firewall
1462,92,DDoS,Medium,2024-11-15 17:10:12,86.174.87.52,Open,Firewall
1463,155,Brute Force,Medium,2024-03-16 20:00:09,81.208.136.171,False Positive,SIEM
1464,1,Malware Detected,Low,2023-08-28 06:35:13,178.124.101.113,Resolved,WAF
1465,4,Port Scan,Medium,2024-01-28 15:29:29,186.20.181.109,Open,EDR
1466,147,Phishing,Critical,2023-12-26 09:04:36,131.159.69.177,Investigating,Firewall
1467,144,Data Exfiltration,Medium,2024-10-10 04:57:24,11.109.233.93,Open,WAF
1468,134,Failed Login,Medium,2024-01-05 10:36:36,46.194.92.87,Investigating,WAF
1469,161,Brute Force,Medium,2024-03-09 21:10:49,236.52.109.6,False Positive,Firewall
1470,154,Data Exfiltration,High,2023-05-19 09:03:39,22.123.128.197,Escalated,EDR
1471,187,Anomalous Traffic,Medium,2024-01-12 09:23:49,228.160.36.142,Resolved,SIEM
1472,197,Failed Login,Medium,2024-05-26 06:25:05,3.20.199.70,Resolved,Firewall
1473,132,DDoS,High,2024-07-24 11:54:43,67.197.190.161,Resolved,WAF
1474,44,Port Scan,Medium,2023-10-05 18:16:53,201.2.149.130,Open,IDS
1475,43,Port Scan,Medium,2024-05-26 00:14:30,99.154.89.194,Investigating,Manual
1476,161,Privilege Escalation,Low,2024-07-23 13:55:06,150.96.252.130,Resolved,Firewall
1477,33,Policy Violation,Medium,2024-08-02 12:57:06,62.225.138.240,Open,WAF
1478,85,Lateral Movement,Medium,2024-04-11 08:29:58,64.250.151.45,Escalated,Manual
1479,11,Phishing,Low,2023-04-26 17:09:01,39.79.167.124,Escalated,Firewall
1480,42,Phishing,High,2025-03-21 19:19:45,26.221.254.138,Escalated,WAF
1481,85,Policy Violation,Critical,2023-02-06 05:34:58,54.37.109.42,Escalated,SIEM
1482,46,Failed Login,Critical,2023-01-07 15:19:26,119.198.117.195,Escalated,SIEM
1483,188,Brute Force,High,2024-11-10 09:59:23,221.173.155.78,Escalated,Firewall
1484,196,Lateral Movement,Medium,2025-02-10 21:31:25,176.1.38.191,Resolved,IDS
1485,45,Data Exfiltration,Low,2024-12-30 20:59:49,28.231.118.247,Resolved,Firewall
1486,88,Lateral Movement,Low,2024-09-01 22:13:33,60.159.181.158,Investigating,Firewall
1487,8,Brute Force,Medium,2024-04-15 17:27:39,168.212.22.242,Open,Manual
1488,64,Port Scan,Medium,2023-02-12 01:40:27,46.103.97.67,Open,Manual
1489,144,Privilege Escalation,Low,2024-06-05 19:03:29,157.171.157.150,Resolved,WAF
1490,16,Phishing,Low,2023-03-15 11:01:04,74.156.73.240,Open,EDR
1491,177,Policy Violation,Low,2024-01-07 11:42:00,90.217.210.102,Open,SIEM
1492,175,Data Exfiltration,Low,2024-12-12 17:35:42,91.222.121.226,Resolved,IDS
1493,9,Data Exfiltration,High,2023-05-29 01:14:44,36.21.54.73,Open,IDS
1494,99,DDoS,High,2024-07-10 03:56:18,215.104.13.149,Investigating,WAF
1495,95,Data Exfiltration,Medium,2024-03-15 09:15:44,208.3.154.225,Open,SIEM
1496,138,Brute Force,High,2024-06-13 05:43:38,152.123.80.146,Escalated,EDR
1497,59,Brute Force,Low,2025-03-02 14:23:57,130.75.187.66,False Positive,SIEM
1498,28,Intrusion Attempt,Low,2023-11-25 06:03:41,9.191.231.9,False Positive,Firewall
1499,117,Data Exfiltration,Medium,2024-06-23 01:03:30,111.155.196.250,Escalated,Manual
1500,9,Failed Login,Medium,2024-06-16 13:40:59,97.82.99.140,Escalated,EDR
1501,15,Brute Force,High,2024-09-29 01:48:11,118.92.248.115,Open,SIEM
1502,143,Intrusion Attempt,Low,2023-08-05 03:04:59,181.128.34.92,Escalated,WAF
1503,186,Intrusion Attempt,Medium,2023-06-08 03:16:49,19.160.243.200,Open,SIEM
1504,97,Malware Detected,High,2023-05-12 17:05:38,95.215.159.212,Resolved,IDS
1505,81,Port Scan,Medium,2025-01-08 22:15:39,214.238.149.141,False Positive,Manual
1506,59,Brute Force,Low,2024-05-07 12:19:51,216.214.80.135,Open,WAF
1507,113,Privilege Escalation,Medium,2024-09-23 09:48:16,120.92.206.250,False Positive,Manual
1508,120,DDoS,Low,2024-11-14 13:53:05,31.138.190.175,Investigating,IDS
1509,101,Lateral Movement,Low,2023-11-21 01:12:06,2.196.57.4,Open,SIEM
1510,16,Policy Violation,High,2023-02-18 03:31:15,225.135.195.136,Escalated,EDR
1511,171,Privilege Escalation,Medium,2024-07-08 09:48:13,165.117.16.82,False Positive,Firewall
1512,93,Brute Force,Critical,2023-09-01 16:59:41,28.98.84.206,Open,Firewall
1513,130,Anomalous Traffic,High,2024-11-26 11:46:30,208.106.99.102,Open,EDR
1514,16,Port Scan,Critical,2023-02-23 04:12:33,151.238.231.41,Investigating,IDS
1515,80,Anomalous Traffic,High,2024-05-17 08:16:21,16.167.8.59,Resolved,SIEM
1516,60,Intrusion Attempt,Low,2024-07-04 08:23:27,249.166.88.65,Resolved,EDR
1517,87,Privilege Escalation,Critical,2024-05-01 16:32:26,141.10.187.203,Investigating,EDR
1518,149,Malware Detected,Critical,2023-07-02 15:36:27,104.17.73.29,Resolved,IDS
1519,126,Brute Force,Critical,2023-03-13 01:07:20,10.201.122.138,Open,SIEM
1520,15,Brute Force,High,2023-02-03 00:42:48,209.159.141.142,Resolved,Firewall
1521,158,Lateral Movement,High,2023-07-22 00:29:15,226.181.187.165,Resolved,IDS
1522,4,Failed Login,High,2023-07-08 23:34:50,202.98.200.231,Investigating,WAF
1523,91,Intrusion Attempt,High,2023-02-09 20:37:03,204.225.245.100,Resolved,Manual
1524,4,Port Scan,Medium,2024-12-05 05:22:56,108.8.183.218,False Positive,WAF
1525,55,Phishing,Low,2024-12-19 20:35:15,93.254.212.115,False Positive,SIEM
1526,122,Policy Violation,Critical,2024-12-19 13:37:26,177.230.249.227,Investigating,Firewall
1527,116,Failed Login,High,2024-12-29 19:01:29,221.65.153.192,False Positive,Manual
1528,83,Privilege Escalation,High,2023-03-29 21:43:09,50.71.127.65,Resolved,IDS
1529,51,DDoS,Medium,2024-06-16 17:01:17,78.176.220.109,Investigating,Firewall
1530,38,Malware Detected,High,2023-06-03 22:45:30,177.253.211.45,Escalated,SIEM
1531,158,Malware Detected,Medium,2023-05-31 09:29:45,233.162.179.136,Resolved,Manual
1532,189,Phishing,Medium,2025-01-25 09:04:12,60.232.187.115,Open,Manual
1533,123,Privilege Escalation,High,2023-03-20 09:56:46,173.84.81.249,False Positive,IDS
1534,170,Anomalous Traffic,High,2024-01-24 23:48:12,26.143.203.219,Open,WAF
1535,67,Privilege Escalation,High,2023-12-08 18:35:32,94.217.52.21,Resolved,EDR
1536,34,DDoS,High,2023-09-03 09:15:06,196.191.35.183,False Positive,WAF
1537,33,Privilege Escalation,Medium,2023-09-09 15:02:46,215.231.47.94,Escalated,EDR
1538,181,Lateral Movement,Low,2023-10-04 15:08:21,146.208.162.217,Open,Manual
1539,145,Anomalous Traffic,Critical,2023-08-25 23:51:01,134.123.30.116,Investigating,Manual
1540,196,Lateral Movement,Critical,2025-02-20 04:34:30,66.252.13.125,Investigating,SIEM
1541,173,Brute Force,High,2023-01-05 06:54:58,121.189.56.172,Resolved,WAF
1542,77,Privilege Escalation,High,2023-02-06 01:14:53,188.181.102.46,Open,SIEM
1543,189,Data Exfiltration,Low,2023-11-02 06:08:13,87.228.7.178,Open,WAF
1544,11,Data Exfiltration,Low,2023-04-15 08:21:02,191.175.139.45,Resolved,EDR
1545,82,Policy Violation,Low,2023-04-24 11:42:29,51.16.214.117,Investigating,WAF
1546,161,Port Scan,Medium,2024-06-26 16:06:12,144.250.226.131,Open,IDS
1547,51,Privilege Escalation,Low,2024-07-23 20:51:25,169.65.69.11,Escalated,WAF
1548,129,Malware Detected,Medium,2024-07-04 23:16:57,210.247.0.52,False Positive,IDS
1549,197,Phishing,Critical,2024-10-31 02:07:48,79.186.171.169,Escalated,WAF
1550,172,Policy Violation,Medium,2023-10-12 04:39:35,157.91.124.237,False Positive,Manual
1551,55,Policy Violation,Low,2024-09-25 18:33:13,108.217.87.114,Open,SIEM
1552,149,Malware Detected,High,2023-11-10 12:19:09,211.191.193.159,Investigating,WAF
1553,76,Intrusion Attempt,Medium,2024-06-04 10:00:44,222.96.253.67,Resolved,EDR
