stat_id,game_id,player_id,minutes_played,points,rebounds,assists,steals,blocks,turnovers
696,70,25,32,34,4,6,2,4,3
697,70,308,19,31,11,12,2,1,3
698,70,24,29,16,11,10,2,3,0
699,70,269,33,8,4,1,0,2,0
700,70,357,29,12,11,4,2,1,4
701,71,151,22,11,8,7,0,3,4
702,71,30,19,27,4,5,5,0,5
703,71,31,30,20,6,1,5,3,6
704,71,318,16,15,4,5,0,1,5
705,71,324,36,21,7,10,5,4,4
706,71,385,32,24,4,10,1,3,0
707,71,264,40,33,8,9,3,2,2
708,71,170,40,21,11,11,4,2,6
709,71,134,29,34,3,2,3,1,5
710,71,257,18,33,9,10,5,1,3
711,72,138,36,19,0,2,1,4,1
712,72,257,27,10,15,6,0,3,3
713,72,134,23,3,8,0,2,3,2
714,72,362,36,25,3,1,1,4,3
715,72,369,22,34,2,1,0,2,0
716,72,60,16,32,9,10,5,2,4
717,72,399,26,12,4,7,3,3,3
718,72,347,40,19,5,3,4,1,2
719,72,360,37,18,6,12,1,3,1
720,72,70,38,10,14,8,1,4,3
721,73,372,26,9,1,0,1,3,0
722,73,355,30,30,5,1,2,1,5
723,73,265,35,18,12,9,5,3,6
724,73,96,25,15,15,1,2,2,3
725,73,63,22,9,0,5,1,0,4
726,73,296,22,3,11,0,3,4,1
727,73,295,22,31,14,3,0,1,4
728,73,120,30,14,8,1,5,2,4
729,73,52,25,5,5,10,5,3,5
730,73,240,26,3,4,6,4,0,0
731,74,78,32,32,2,2,0,4,4
732,74,376,39,19,11,2,1,4,5
733,74,134,37,22,13,12,0,1,1
734,74,369,21,6,10,12,4,4,4
735,74,75,38,31,11,1,3,2,3
736,74,324,31,5,13,0,4,2,0
737,74,19,29,23,0,2,5,2,0
738,74,59,22,3,1,7,4,4,3
739,74,56,30,24,15,5,2,4,2
740,74,290,15,23,3,4,2,0,2
741,75,322,28,20,12,2,3,1,4
742,75,277,28,23,3,8,0,2,6
743,75,82,37,10,1,4,1,4,2
744,75,128,39,22,1,10,5,2,3
745,75,255,19,8,15,6,2,1,2
746,75,378,28,26,14,4,0,3,4
747,75,55,36,28,11,8,2,3,2
748,75,350,34,6,2,0,3,3,3
749,75,91,35,11,13,4,0,4,3
750,75,10,34,17,14,8,4,2,1
751,76,228,23,15,3,6,5,2,2
752,76,244,36,35,4,4,1,3,4
753,76,62,15,19,14,0,2,0,3
754,76,63,35,14,12,5,0,4,6
755,76,96,29,25,12,12,4,1,3
756,76,224,36,12,15,3,2,3,0
757,76,354,19,25,12,7,1,0,1
758,76,38,22,2,0,8,2,3,5
759,76,373,31,24,3,5,1,1,5
760,76,167,24,13,10,12,3,3,0
761,77,27,30,15,13,10,4,0,5
762,77,365,21,3,6,4,0,1,6
763,77,383,35,27,10,10,1,1,4
764,77,220,31,22,13,11,4,2,4
765,77,301,36,30,14,0,5,3,6
766,77,67,23,26,3,4,1,1,6
767,77,245,29,4,1,12,2,4,0
768,77,38,38,33,9,4,1,3,4
769,77,367,29,7,12,3,4,3,3
770,77,258,20,7,11,7,5,3,6
771,78,91,31,29,13,1,4,1,2
772,78,3,39,33,9,1,2,1,3
773,78,103,31,25,7,10,0,2,0
774,78,90,38,34,15,2,3,1,5
775,78,122,23,13,2,10,1,1,1
776,78,391,18,22,0,0,3,0,1
777,78,101,19,2,9,11,2,4,2
778,78,340,39,24,13,7,3,0,2
779,78,279,36,19,3,11,3,3,3
780,78,72,15,20,10,6,4,4,6
781,79,191,36,21,11,7,5,3,3
782,79,357,40,30,12,5,3,3,3
783,79,45,27,18,15,6,0,4,2
784,79,46,19,2,10,10,1,4,3
785,79,269,24,23,10,2,0,3,2
786,79,14,31,33,4,9,4,4,3
787,79,142,19,31,11,4,5,2,1
788,79,205,20,2,13,1,5,4,2
789,79,343,37,4,13,9,1,4,6
790,79,197,32,31,7,10,4,3,6
791,80,316,19,21,13,6,1,4,0
792,80,155,22,12,2,4,1,0,1
793,80,50,17,14,7,3,0,0,0
794,80,171,18,34,8,10,0,3,2
795,80,234,23,34,10,5,4,3,2
796,80,236,19,27,3,5,0,2,1
797,80,80,28,31,8,5,3,4,1
798,80,341,25,6,14,9,4,1,5
799,80,187,31,31,2,10,1,2,2
800,80,390,27,29,13,3,5,1,6
801,81,317,32,29,8,1,3,4,1
802,81,391,25,26,1,11,0,4,4
803,81,340,38,9,13,2,2,3,4
804,81,215,24,32,13,11,1,4,1
805,81,393,27,20,4,6,4,2,6
806,81,69,28,32,1,1,0,1,5
807,81,288,30,6,1,10,4,2,6
808,81,307,38,10,0,3,4,3,1
809,81,277,18,10,3,12,2,0,4
810,81,92,16,19,11,11,3,1,6
811,82,274,37,13,4,0,0,3,2
812,82,367,28,28,6,10,1,4,1
813,82,319,36,24,1,8,1,2,1
814,82,224,38,10,12,2,2,1,5
815,82,245,32,7,8,0,1,0,5
816,82,325,17,19,5,0,1,2,4
817,82,233,24,14,11,0,3,2,2
818,82,360,15,15,7,2,4,0,6
819,82,326,33,31,0,2,2,2,0
820,82,201,24,14,2,0,4,0,3
821,83,263,22,23,7,2,3,3,5
822,83,26,35,16,15,6,2,2,2
823,83,386,29,27,2,7,1,3,2
824,83,317,30,16,10,5,2,4,0
825,83,72,24,31,3,2,3,3,3
826,83,121,39,10,8,2,3,0,6
827,83,220,19,6,11,0,5,0,1
828,83,180,23,16,7,9,0,3,1
829,83,172,30,23,5,4,3,3,1
830,83,247,21,6,4,9,4,0,1
831,84,369,19,30,11,9,1,4,5
832,84,138,40,25,10,7,5,0,2
833,84,309,40,13,2,12,5,0,3
834,84,267,36,13,5,0,5,3,6
835,84,78,35,22,2,0,0,2,6
836,84,270,27,19,9,4,1,1,5
837,84,167,39,28,2,4,1,1,5
838,84,245,39,2,1,7,5,1,1
839,84,224,29,27,7,5,1,3,4
840,84,373,16,34,14,8,2,3,0
841,85,8,21,4,0,0,4,0,0
842,85,303,36,29,6,10,1,2,4
843,85,105,38,29,15,7,2,2,3
844,85,260,26,28,3,7,1,4,5
845,85,125,24,31,0,3,2,2,6
846,85,251,37,20,12,5,5,3,6
847,85,377,31,20,2,5,2,3,5
848,85,95,21,23,3,7,2,3,1
849,85,101,25,6,11,1,5,3,3
850,85,72,33,26,11,11,4,2,4
851,86,367,16,16,7,7,5,2,1
852,86,229,20,27,8,8,2,1,0
853,86,354,15,12,5,2,2,0,5
854,86,245,23,23,11,7,4,2,6
855,86,38,38,14,14,10,1,1,3
856,86,238,24,11,13,4,1,0,1
857,86,390,34,32,1,8,0,1,6
858,86,16,30,11,5,9,4,1,0
859,86,187,15,14,11,10,1,2,5
860,86,79,21,11,5,9,5,2,0
861,87,45,27,10,8,0,3,3,5
862,87,399,35,23,6,9,0,4,3
863,87,394,32,15,9,12,3,3,3
864,87,201,36,3,1,7,4,1,2
865,87,357,24,27,13,6,3,4,2
866,87,258,33,21,6,8,3,4,1
867,87,245,36,24,0,8,2,2,4
868,87,275,20,23,13,2,4,3,6
869,87,38,20,26,12,9,1,1,6
870,87,367,39,11,10,7,5,1,3
871,88,165,37,12,15,0,5,2,3
872,88,364,20,14,7,4,5,2,3
873,88,176,28,27,3,0,2,0,2
874,88,232,34,26,2,8,0,3,6
875,88,336,31,27,5,8,4,3,6
876,88,366,23,18,0,12,1,4,2
877,88,392,17,35,13,9,5,2,3
878,88,361,40,7,7,10,2,2,0
879,88,193,32,16,7,1,4,1,4
880,88,175,15,9,12,9,5,1,2
881,89,342,40,15,15,7,4,1,5
882,89,283,34,2,2,12,5,1,1
883,89,53,40,3,2,6,1,0,4
884,89,100,39,25,5,0,0,1,1
885,89,242,33,8,11,2,1,0,1
886,89,154,24,2,5,1,1,3,0
887,89,214,20,17,3,8,4,3,3
888,89,148,20,4,3,2,4,2,4
889,89,178,15,17,3,10,3,3,5
890,89,39,25,27,0,0,5,0,5
891,90,76,17,31,12,5,1,1,2
892,90,300,24,35,7,4,1,4,6
893,90,265,30,9,11,1,2,2,5
894,90,372,30,21,13,9,0,0,3
895,90,355,35,5,14,0,1,3,1
896,90,188,16,17,0,8,5,1,2
897,90,78,35,9,5,3,1,0,3
898,90,362,36,2,0,5,4,1,1
899,90,170,23,6,7,2,5,2,1
900,90,75,37,30,12,2,2,1,5
901,91,62,18,29,14,9,2,2,1
902,91,96,31,15,5,6,3,0,0
903,91,63,38,7,12,7,4,0,0
904,91,135,40,29,14,12,5,4,3
905,91,76,38,10,0,2,2,0,2
906,91,95,28,30,7,12,0,1,1
907,91,279,16,21,2,7,5,2,1
908,91,219,35,3,9,10,0,2,6
909,91,136,21,6,8,12,0,0,5
910,91,72,25,3,14,5,2,0,4
911,92,155,24,28,15,7,0,1,6
912,92,237,30,34,8,6,3,4,3
913,92,164,16,2,7,0,5,3,3
914,92,97,23,20,1,5,4,1,2
915,92,241,25,2,2,7,1,3,1
916,92,169,32,13,0,1,5,4,1
917,92,303,19,2,11,1,0,1,0
918,92,314,21,18,0,6,1,3,4
919,92,108,15,6,1,5,0,1,2
920,92,34,16,27,10,1,0,3,5
921,93,190,16,27,8,8,2,3,4
922,93,288,28,34,12,3,5,0,1
923,93,66,40,18,1,7,5,4,0
924,93,307,24,21,2,3,4,4,0
925,93,277,33,5,3,1,2,2,5
926,93,239,29,28,2,9,2,1,2
927,93,266,33,27,0,1,3,0,4
928,93,400,19,8,14,6,2,2,0
929,93,221,30,31,1,2,1,1,4
930,93,240,15,18,11,3,2,3,4
931,94,130,21,11,1,9,2,4,5
932,94,268,37,13,8,8,4,4,3
933,94,397,40,17,11,11,4,3,1
934,94,113,29,12,6,3,5,2,5
935,94,208,30,3,5,11,2,0,6
936,94,257,37,35,9,12,3,2,4
937,94,313,24,19,4,10,3,1,4
938,94,272,32,16,10,11,3,2,1
939,94,199,37,17,2,8,5,4,3
940,94,138,36,31,12,2,1,3,1
941,95,243,27,12,1,1,3,3,1
942,95,128,22,19,1,1,2,1,0
943,95,322,26,27,6,4,5,2,1
944,95,195,28,15,12,2,4,4,3
945,95,20,20,15,6,5,3,0,2
946,95,196,24,15,8,4,1,0,0
947,95,261,18,31,10,4,4,2,2
948,95,399,33,23,15,10,2,1,6
949,95,46,17,21,5,10,2,3,1
950,95,384,31,9,11,1,1,4,0
951,96,68,35,13,8,10,3,2,1
952,96,218,33,34,14,2,2,3,5
953,96,161,21,22,6,10,4,4,4
954,96,353,30,25,3,5,1,0,0
955,96,282,29,22,3,4,2,0,6
956,96,246,20,17,1,5,3,4,1
957,96,135,23,22,6,1,0,4,0
958,96,149,19,18,12,4,1,3,4
959,96,244,35,26,5,4,1,0,6
960,96,265,35,6,8,10,3,0,3
961,97,133,27,28,7,11,3,2,4
962,97,350,18,11,2,8,3,4,5
963,97,127,35,4,12,5,0,3,0
964,97,10,39,19,14,1,2,4,0
965,97,3,18,8,5,5,0,1,5
966,97,148,23,5,5,7,1,4,6
967,97,54,34,28,7,10,1,0,1
968,97,226,16,27,2,4,5,4,4
969,97,21,24,11,11,0,3,4,3
970,97,252,39,26,14,8,2,1,0
971,98,40,23,10,8,6,0,3,1
972,98,53,30,12,7,11,4,3,0
973,98,230,37,24,11,2,4,2,5
974,98,368,34,19,14,5,5,3,5
975,98,100,28,15,15,11,4,4,1
976,98,338,30,32,6,6,3,3,0
977,98,165,30,21,3,0,2,4,1
978,98,1,34,19,3,5,0,2,6
979,98,208,22,5,7,5,3,0,6
980,98,278,19,35,11,12,4,3,4
981,99,335,34,28,6,5,2,3,3
982,99,141,15,33,10,1,1,0,0
983,99,151,17,34,9,2,3,1,5
984,99,387,19,26,9,10,2,0,4
985,99,19,15,10,8,5,4,2,0
986,99,237,25,27,11,3,2,1,6
987,99,166,23,17,15,12,3,4,2
988,99,291,16,30,13,10,2,2,3
989,99,312,22,33,8,8,5,2,5
990,99,153,38,11,10,1,1,1,2
991,100,290,35,5,2,10,3,2,6
992,100,112,20,12,15,9,5,1,4
993,100,151,23,29,10,2,1,4,3
994,100,186,30,18,1,2,0,1,5
995,100,318,31,23,8,0,3,0,0
996,100,347,37,7,4,4,1,3,4
997,100,196,38,22,15,5,1,4,2
998,100,45,17,14,15,6,5,1,2
999,100,233,20,20,13,1,2,1,5
1000,100,357,28,12,0,4,0,4,2
1001,101,80,23,28,2,1,4,4,3
1002,101,16,31,33,6,7,1,4,1
1003,101,238,35,26,11,9,1,1,5
1004,101,85,31,4,9,1,5,4,0
1005,101,341,30,7,12,0,1,1,6
1006,101,355,26,20,9,1,4,2,1
1007,101,337,28,29,1,10,1,0,5
1008,101,135,34,14,2,3,3,4,4
1009,101,62,16,12,2,0,4,1,3
1010,101,246,30,28,15,7,3,3,1
1011,102,133,26,24,9,5,4,0,1
1012,102,103,23,34,3,9,2,2,1
1013,102,206,26,9,3,0,1,3,4
1014,102,127,21,22,11,3,1,0,4
1015,102,91,34,10,6,11,1,1,5
1016,102,36,35,35,10,5,5,0,3
1017,102,144,15,11,12,4,0,3,1
1018,102,225,40,29,0,6,3,2,5
1019,102,397,18,22,3,11,2,2,6
1020,102,176,31,32,13,2,0,3,2
1021,103,290,29,31,7,0,1,4,2
1022,103,84,16,29,10,7,1,2,1
1023,103,104,36,4,5,3,5,2,4
1024,103,339,34,15,14,7,0,1,2
1025,103,49,32,13,8,8,4,4,0
1026,103,392,36,23,2,11,5,4,2
1027,103,254,25,27,9,4,3,2,6
1028,103,284,25,11,7,9,0,0,2
1029,103,146,17,25,5,4,1,4,3
1030,103,211,30,25,10,4,3,0,6
1031,104,124,34,24,1,1,5,2,3
1032,104,270,29,4,7,6,3,1,6
1033,104,274,35,23,1,11,1,4,5
1034,104,258,15,5,9,10,0,3,3
1035,104,354,37,4,15,3,2,3,0
1036,104,339,15,33,4,12,5,0,3
1037,104,84,23,24,15,5,1,3,2
1038,104,48,24,13,6,2,4,3,3
1039,104,151,36,34,10,1,2,0,3
1040,104,112,27,35,2,5,2,3,0
1041,105,103,28,28,9,0,4,1,3
1042,105,122,38,17,12,4,3,0,2
1043,105,133,33,25,10,1,5,3,0
1044,105,381,17,16,6,9,2,3,1
1045,105,7,20,10,8,5,0,4,1
1046,105,126,19,7,4,10,5,3,4
1047,105,141,29,21,12,9,3,4,2
1048,105,324,31,32,13,11,1,0,4
1049,105,31,28,16,1,5,1,3,5
1050,105,318,16,18,6,6,4,1,1
1051,106,125,19,17,0,1,1,3,2
1052,106,260,27,2,3,7,3,1,0
1053,106,15,39,7,13,3,3,0,6
1054,106,137,31,25,11,3,3,0,3
1055,106,111,40,11,5,3,0,3,1
1056,106,150,30,31,11,6,4,2,1
1057,106,158,39,35,9,12,0,0,6
1058,106,192,24,2,1,3,5,1,3
1059,106,118,21,3,6,12,1,2,6
1060,106,380,31,13,14,4,5,3,1
1061,107,275,40,23,13,1,0,4,4
1062,107,124,37,11,0,3,4,0,5
1063,107,396,28,23,13,2,5,0,4
1064,107,319,25,14,2,11,0,0,5
1065,107,167,20,34,2,7,3,4,0
1066,107,105,22,27,9,7,1,4,0
1067,107,131,35,17,5,6,2,4,4
1068,107,137,23,23,0,3,1,3,4
1069,107,303,16,13,8,0,1,3,2
1070,107,212,21,24,6,10,5,0,5
1071,108,117,37,30,10,6,3,0,4
1072,108,100,35,23,1,12,5,1,0
1073,108,194,26,27,14,8,0,3,6
1074,108,242,17,10,12,5,1,2,6
1075,108,53,34,20,2,8,2,1,6
1076,108,378,37,6,10,1,2,4,3
1077,108,306,29,33,13,4,4,0,1
1078,108,65,27,7,13,5,3,3,6
1079,108,44,26,10,5,2,5,3,0
1080,108,3,33,22,8,11,4,0,6
1081,109,175,36,18,10,7,3,3,6
1082,109,254,27,6,7,8,4,3,2
1083,109,235,35,23,0,12,5,0,5
1084,109,389,33,7,11,9,2,3,5
1085,109,163,29,34,6,2,1,4,5
1086,109,377,27,2,3,9,2,0,1
1087,109,393,35,31,0,6,3,0,4
1088,109,215,39,22,7,6,0,4,3
1089,109,340,32,4,14,2,0,1,0
1090,109,95,22,15,3,1,1,0,6
1091,110,318,28,16,14,2,0,1,5
1092,110,324,29,16,9,12,2,4,1
1093,110,151,27,25,13,7,0,3,5
1094,110,141,18,2,11,6,5,2,3
1095,110,202,40,20,6,9,3,3,3
1096,110,14,21,17,2,6,2,4,0
1097,110,150,33,23,8,6,4,4,3
1098,110,142,38,17,1,12,2,4,4
1099,110,158,28,9,1,2,2,1,0
1100,110,192,19,13,13,6,1,2,2
1101,111,376,25,35,1,4,0,0,6
1102,111,78,24,26,3,5,4,3,6
1103,111,272,38,2,1,0,0,4,5
1104,111,75,16,4,14,3,4,4,2
1105,111,267,23,27,14,12,5,1,5
1106,111,160,22,4,8,1,1,0,4
1107,111,266,31,22,12,7,0,4,1
1108,111,140,19,8,6,0,2,2,1
1109,111,221,36,18,5,5,5,0,0
1110,111,296,17,4,6,12,2,4,2
1111,112,38,33,20,2,2,2,4,3
1112,112,274,34,4,7,12,1,1,4
1113,112,224,32,30,13,7,3,3,0
1114,112,124,35,26,5,11,4,4,2
1115,112,275,17,14,9,0,5,1,4
1116,112,342,24,14,0,8,0,4,1
1117,112,368,28,17,5,11,4,1,5
1118,112,117,34,30,0,2,3,3,1
1119,112,311,31,12,0,7,0,2,2
1120,112,100,32,7,10,1,1,1,6
1121,113,167,28,5,10,7,3,3,6
1122,113,67,29,33,2,9,1,4,4
1123,113,367,34,10,1,3,0,1,4
1124,113,258,29,22,14,4,0,2,4
1125,113,270,34,13,7,10,0,1,3
1126,113,27,30,9,5,4,4,3,5
1127,113,247,20,26,10,5,3,0,1
1128,113,301,27,20,13,7,2,2,0
1129,113,329,37,21,10,3,3,2,6
1130,113,198,20,24,14,11,2,2,5
1131,114,279,28,5,3,8,2,0,6
1132,114,317,18,9,10,11,3,3,1
1133,114,41,40,16,11,1,2,3,3
1134,114,183,24,28,15,0,5,2,0
1135,114,393,36,28,0,9,4,1,4
1136,114,245,23,29,10,11,0,1,6
1137,114,67,30,22,13,0,1,2,5
1138,114,367,38,24,12,3,5,1,6
1139,114,274,21,11,7,4,4,2,1
1140,114,167,23,22,14,0,2,0,2
1141,115,204,19,27,6,8,4,0,6
1142,115,352,35,14,5,4,5,1,3
1143,115,282,17,26,3,10,4,3,6
1144,115,286,20,34,12,9,3,2,3
1145,115,315,28,13,6,10,3,0,1
1146,115,365,39,30,5,6,4,0,4
1147,115,231,21,9,4,2,5,4,2
1148,115,198,17,13,7,2,4,0,6
1149,115,329,39,27,5,5,1,4,2
1150,115,363,38,8,11,4,2,2,2
1151,116,7,32,35,7,1,2,0,0
1152,116,332,22,24,12,3,0,1,1
1153,116,378,31,11,13,7,1,2,5
1154,116,44,24,2,9,7,4,4,3
1155,116,103,26,30,3,6,4,4,5
1156,116,344,39,25,1,8,3,1,6
1157,116,175,32,28,10,6,2,1,2
1158,116,146,29,26,1,10,5,4,6
1159,116,211,32,13,6,0,4,1,6
1160,116,366,26,30,5,8,4,2,3
1161,117,262,27,14,7,0,4,2,3
1162,117,386,16,8,15,2,5,3,1
1163,117,95,31,2,7,3,5,3,2
1164,117,219,34,5,9,12,5,3,2
1165,117,18,33,7,2,6,1,2,6
1166,117,88,37,8,12,6,1,3,3
1167,117,28,20,11,8,5,2,2,0
1168,117,32,24,2,10,7,4,3,1
1169,117,298,20,24,2,12,0,0,4
1170,117,129,24,35,13,1,0,3,5
1171,118,283,27,2,9,6,4,0,5
1172,118,40,18,30,8,9,5,2,1
1173,118,368,31,8,12,2,2,2,0
1174,118,109,15,28,12,10,3,4,4
1175,118,382,24,22,15,3,1,0,3
1176,118,207,23,11,6,12,4,4,1
1177,118,39,26,19,8,0,3,0,6
1178,118,145,17,2,14,12,1,4,4
1179,118,252,26,3,5,3,5,0,2
1180,118,178,35,3,13,6,3,0,2
1181,119,317,39,9,15,12,0,2,3
1182,119,183,33,22,11,4,5,0,1
1183,119,101,33,12,9,12,4,1,1
1184,119,386,15,13,2,5,5,1,0
1185,119,95,31,24,4,1,3,3,4
1186,119,28,34,29,5,5,0,2,6
1187,119,32,16,32,7,11,1,2,5
1188,119,152,34,6,7,9,2,1,0
1189,119,298,22,12,11,0,5,1,3
1190,119,88,23,27,4,12,1,4,1
1191,120,274,22,32,12,5,2,1,4
1192,120,224,33,19,4,11,4,2,5
1193,120,38,31,3,6,3,0,4,3
1194,120,354,35,18,3,4,4,3,5
1195,120,275,22,10,1,8,2,0,2
1196,120,102,18,23,0,5,0,4,1
1197,120,198,21,31,15,2,0,0,4
1198,120,363,16,32,8,4,2,3,4
1199,120,329,37,16,3,11,0,3,0
1200,120,220,30,18,0,0,1,2,2
1201,121,227,36,33,6,7,2,2,4
1202,121,320,27,27,12,0,3,1,1
1203,121,397,27,26,1,12,2,3,2
1204,121,168,18,11,0,8,0,4,0
1205,121,208,21,29,6,8,5,1,2
1206,121,388,33,20,0,4,1,4,1
1207,121,390,39,25,3,6,0,1,3
1208,121,80,34,23,15,7,2,1,5
1209,121,294,28,28,9,8,0,1,5
1210,121,334,38,8,13,3,3,3,4
1211,122,31,35,6,7,5,1,3,3
1212,122,186,23,12,7,12,4,1,0
1213,122,114,21,24,7,9,2,1,5
1214,122,49,37,27,1,8,5,4,2
1215,122,104,21,13,14,3,2,0,0
1216,122,124,30,21,14,5,2,3,1
1217,122,224,36,30,14,0,2,4,4
1218,122,274,16,28,14,8,0,4,2
1219,122,354,26,26,10,9,3,3,1
1220,122,367,34,26,3,12,0,1,6
1221,123,310,21,27,3,0,4,0,2
1222,123,142,40,9,15,5,3,4,5
1223,123,14,23,15,1,7,5,1,6
1224,123,150,18,34,14,10,3,0,5
1225,123,192,38,29,3,6,2,4,3
1226,123,44,18,4,8,8,2,3,4
1227,123,65,37,28,14,1,1,3,2
1228,123,133,40,32,5,8,0,4,1
1229,123,91,39,9,5,7,4,4,5
1230,123,7,32,34,11,10,1,2,4
1231,124,334,15,35,9,1,5,2,5
1232,124,302,32,23,11,3,3,1,0
1233,124,79,37,19,6,7,3,1,0
1234,124,388,31,22,11,9,3,3,0
1235,124,238,30,9,13,12,4,2,2
1236,124,395,15,2,1,11,5,2,0
1237,124,32,40,30,11,6,0,1,1
1238,124,47,39,9,1,11,3,2,6
1239,124,129,16,30,15,2,4,3,4
1240,124,152,38,12,5,11,4,4,5
1241,125,243,38,19,8,9,5,3,4
1242,125,195,38,11,11,1,5,4,3
1243,125,74,37,14,13,6,5,2,2
1244,125,277,29,25,14,8,5,1,5
1245,125,92,30,6,1,11,2,1,4
1246,125,352,37,5,13,11,3,3,0
1247,125,351,32,22,6,11,3,0,6
1248,125,71,35,8,15,4,1,0,2
1249,125,209,16,12,11,6,0,0,2
1250,125,315,18,14,3,6,5,3,6
1251,126,288,39,2,14,1,1,3,4
1252,126,277,37,31,3,7,3,1,5
1253,126,249,25,2,13,12,2,1,5
1254,126,74,29,12,0,11,2,1,4
1255,126,371,32,8,15,11,3,3,3
1256,126,80,19,24,9,3,0,3,5
1257,126,388,22,6,10,8,2,3,2
1258,126,390,30,10,10,6,0,2,3
1259,126,248,40,31,5,10,0,1,3
1260,126,16,34,3,12,11,0,2,5
1261,127,225,17,17,8,0,5,4,6
1262,127,6,30,16,2,2,1,0,6
1263,127,397,37,29,12,7,3,3,2
1264,127,130,24,2,10,3,5,1,2
1265,127,227,20,9,13,9,2,1,2
1266,127,108,29,2,11,8,0,1,4
1267,127,98,16,23,14,3,1,0,1
1268,127,184,27,30,12,4,2,2,6
1269,127,137,26,10,13,1,2,0,0
1270,127,15,29,2,11,10,2,3,0
1271,128,319,32,27,15,12,2,2,0
1272,128,124,19,14,10,10,4,4,6
1273,128,274,37,29,5,5,4,3,4
1274,128,229,19,27,7,5,3,0,0
1275,128,38,27,13,10,10,2,0,2
1276,128,32,37,25,2,9,1,3,4
1277,128,298,23,23,6,1,1,3,6
1278,128,152,21,19,8,12,2,4,5
1279,128,107,15,6,15,6,5,1,0
1280,128,88,21,19,13,12,0,3,2
1281,129,397,37,29,10,3,1,1,1
1282,129,227,36,18,14,0,5,4,0
1283,129,36,15,8,8,8,5,0,1
1284,129,208,33,30,2,9,4,4,2
1285,129,113,16,18,7,7,2,4,5
1286,129,314,18,33,7,0,5,0,4
1287,129,33,15,22,0,5,5,4,0
1288,129,34,32,9,8,0,1,1,2
1289,129,131,37,3,10,0,4,0,5
1290,129,184,38,5,10,6,5,1,2
1291,130,314,18,17,2,1,3,3,4
1292,130,184,24,28,0,2,5,0,1
1293,130,137,24,29,14,6,2,1,4
1294,130,8,18,11,11,9,4,1,3
1295,130,98,39,12,1,7,2,4,4
1296,130,332,17,13,12,0,4,1,0
1297,130,90,22,16,2,11,2,3,2
1298,130,350,28,24,15,11,0,3,3
1299,130,103,26,33,3,3,0,2,4
1300,130,378,34,24,1,4,1,4,4
1301,131,394,27,19,11,0,4,3,1
1302,131,269,38,22,6,12,1,1,6
1303,131,201,22,3,15,2,2,4,3
1304,131,384,27,18,3,2,3,0,1
1305,131,46,36,25,11,7,2,2,4
1306,131,210,37,22,6,9,1,2,0
1307,131,68,31,16,11,4,5,2,6
1308,131,286,19,32,11,9,4,4,0
1309,131,352,33,13,0,6,4,3,2
1310,131,5,27,14,5,5,5,4,3
1311,132,23,28,17,2,12,1,3,2
1312,132,206,22,18,3,8,1,4,5
1313,132,133,34,24,10,10,3,4,6
1314,132,44,38,4,5,12,1,4,0
1315,132,65,17,31,15,1,5,0,3
1316,132,73,19,26,9,4,3,1,6
1317,132,174,26,15,8,1,5,2,5
1318,132,207,22,6,0,11,1,1,1
1319,132,226,38,9,13,10,5,3,3
1320,132,21,33,5,13,6,5,3,5
1321,133,136,37,8,2,10,0,2,0
1322,133,263,32,16,8,3,5,3,6
1323,133,377,32,13,12,0,0,4,3
1324,133,41,30,32,11,10,1,1,6
1325,133,13,38,20,4,2,2,1,4
1326,133,128,19,25,15,7,3,1,3
1327,133,322,29,18,11,7,5,2,0
1328,133,74,20,8,11,2,0,0,2
1329,133,307,31,21,13,0,1,3,1
1330,133,190,31,16,12,11,4,3,4
1331,134,297,29,23,7,5,5,4,6
1332,134,195,34,21,14,12,3,0,3
1333,134,82,33,17,5,8,2,1,1
1334,134,20,35,5,4,5,2,3,0
1335,134,322,28,32,9,6,5,3,5
1336,134,186,31,29,6,11,3,0,6
1337,134,285,22,22,9,12,5,2,6
1338,134,339,33,10,2,1,5,4,2
1339,134,31,38,30,5,3,5,2,5
1340,134,318,16,7,8,7,1,3,3
1341,135,260,31,26,11,4,4,4,3
1342,135,137,36,31,2,11,3,4,5
1343,135,34,35,11,4,0,0,4,5
1344,135,131,35,9,0,12,0,0,5
1345,135,105,23,13,13,10,3,4,0
1346,135,141,25,23,3,4,4,0,4
1347,135,56,37,27,14,1,5,0,5
1348,135,114,31,2,0,11,2,2,4
1349,135,31,37,32,5,4,1,1,3
1350,135,202,36,20,12,6,2,1,4
1351,136,160,18,31,3,9,3,1,5
1352,136,281,25,6,5,10,1,2,1
1353,136,120,39,17,10,3,3,3,2
1354,136,37,36,30,15,7,3,1,2
1355,136,189,38,10,12,12,2,4,6
1356,136,292,17,2,9,11,5,4,3
1357,136,103,34,7,8,0,3,3,0
1358,136,4,35,13,0,12,3,0,5
1359,136,55,33,4,15,4,3,3,5
1360,136,381,28,33,8,7,1,0,3
1361,137,10,27,29,7,12,5,0,1
1362,137,44,19,24,6,6,4,2,5
1363,137,91,19,25,10,8,3,3,3
1364,137,65,21,22,0,7,4,0,5
1365,137,122,16,33,5,8,5,1,5
1366,137,267,38,28,2,2,5,3,0
1367,137,369,23,15,12,10,1,0,6
1368,137,362,33,27,5,7,2,3,5
1369,137,199,24,18,7,9,0,4,2
1370,137,170,17,23,12,6,1,0,0
1371,138,287,18,5,11,10,0,3,2
1372,138,211,16,30,14,11,5,0,6
1373,138,392,24,34,3,1,1,2,6
1374,138,175,39,14,15,11,5,1,4
